playerFullName,PitchType,Throws,Team,CLASS+,Count,SwStr%,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,group_mean,group_std,SwStr
"Foster, Elijah",SL,Right,SAC_PIO,106.24948834023614,76.0,9.210526315789473,78.92092092105263,2.481462236842105,-9.680465131578947,2205.0357710657895,6.474300789473684,4.997245657894736,2.7344056578947367,-9.680465131578947,2.7344056578947367,91.86736222891568,14.338892848484848,10.445299454545454,-12.946441307863035,-11.857430611642743,-20.1257645861244,0.01233387826547751,0.007413182025219,0.0078737585740861,0.09210526315789473
"Guth, Luke",4S,Right,VAN_COM,100.97011791730505,110.0,7.2727272727272725,92.6955380909091,16.825821454545455,5.979241727272727,2522.8341952272726,5.819217064220184,5.636264000000001,1.8851881818181817,5.979241727272727,1.8851881818181817,92.6955380909091,16.825821454545455,5.979241727272727,-5.042431119115711e-15,-5.364395796257007e-16,-1.9176579516252704e-16,0.003529086973114474,0.0028173875412249,0.0073362157238225,0.07272727272727272
"Guth, Luke",CH,Right,VAN_COM,99.78465000079038,7.0,28.57142857142857,85.67146714285715,5.550778571428571,11.361554285714286,1501.2629282857142,5.309951428571429,5.624727142857142,2.081667142857143,11.361554285714286,2.081667142857143,92.6955380909091,16.825821454545455,5.979241727272727,-7.0240709480519525,-11.275042883116884,5.382312558441558,0.005526927284702957,0.005730213940822899,0.0094398261837037,0.2857142857142857
"Guth, Luke",CU,Right,VAN_COM,107.2777854748966,15.0,33.33333333333333,82.063568,-6.673302666666667,-8.404136,2750.3649769999997,5.045081333333333,5.8802433333333335,1.9598413333333333,-8.404136,1.9598413333333333,92.6955380909091,16.825821454545455,5.979241727272727,-10.631970090909098,-23.49912412121212,-14.383377727272727,0.009395193341479154,0.0038883046970989,0.0075667092185874,0.3333333333333333
"Guth, Luke",FC,Right,VAN_COM,102.17998256777194,55.0,29.09090909090909,83.47426672727273,-4.519298363636364,-7.415438545454546,2746.1999152,5.086537818181819,5.5704341818181815,1.9529725454545455,-7.415438545454546,1.9529725454545455,92.6955380909091,16.825821454545455,5.979241727272727,-9.221271363636369,-21.345119818181814,-13.394680272727273,0.012946787151284504,0.011293074699198,0.0075858975963126,0.2909090909090909
"Guth, Luke",FS,Right,VAN_COM,89.57171848537263,1.0,100.0,85.75061,4.18406,-8.70902,2712.421794,5.46942,5.2758,2.39778,-8.70902,2.39778,92.6955380909091,16.825821454545455,5.979241727272727,-6.944928090909102,-12.641761454545456,-14.688261727272728,-0.0021112657356563,0.0084878725031761,0.0101638397697314,1.0
"Guth, Luke",SL,Right,VAN_COM,107.17936288366661,63.0,19.047619047619047,82.88610825396825,-2.9034092063492065,-7.2600098412698415,2649.37257368254,5.180811612903226,5.581683333333333,2.064911904761905,-7.2600098412698415,2.064911904761905,92.6955380909091,16.825821454545455,5.979241727272727,-9.809429836940842,-19.72923066089466,-13.239251568542569,0.013066039031393516,0.007413182025219,0.0078737585740861,0.19047619047619047
"Knier, Chris",4S,Right,FLO_SEM,103.45321420480391,270.0,13.333333333333334,92.8399934962406,21.531043270676694,8.978272781954889,2210.29519425188,4.973442518796992,5.9422000375939845,0.3398237218045113,8.978272781954889,0.3398237218045113,92.8399934962406,21.53104327067669,8.978272781954889,6.7272837259053655e-15,-2.073529318172097e-15,-1.6653345369377348e-15,0.005350739975925928,0.0028173875412249,0.0073362157238225,0.13333333333333333
"Knier, Chris",CU,Right,FLO_SEM,107.21497041809427,121.0,2.479338842975207,81.40686710743802,-7.638707603305786,-3.750207272727273,2721.455721578512,4.561506033057851,6.018301074380165,0.556857603305785,-3.750207272727273,0.556857603305785,92.8399934962406,21.53104327067669,8.978272781954889,-11.43312638880258,-29.169750873982476,-12.72848005468216,0.00934766301454192,0.0038883046970989,0.0075667092185874,0.024793388429752067
"Knier, Chris",SL,Right,FLO_SEM,107.12721760801243,114.0,18.421052631578945,86.83865921052632,3.9152569298245616,-3.4563212280701756,2578.218043780702,4.830009824561404,5.881048421052632,0.6609247368421053,-3.4563212280701756,0.6609247368421053,92.8399934962406,21.53104327067669,8.978272781954889,-6.001334285714279,-17.615786340852132,-12.434594010025064,0.01302498110026549,0.007413182025219,0.0078737585740861,0.18421052631578946
"Kuhns, Tegan",4S,Right,TEN_VOL,106.68903468433228,326.0,11.042944785276074,94.33149352760735,17.808926196319018,11.944692576687116,2317.386449530675,6.191873496932516,5.503062055214723,1.1320797239263805,11.944692576687116,1.1320797239263805,94.33149352760736,17.808926196319018,11.944692576687116,1.194136813971058e-14,9.4266789330136e-16,8.881784197001252e-16,0.007724607684064218,0.0028173875412249,0.007336215723822501,0.11042944785276074
"Kuhns, Tegan",CH,Right,TEN_VOL,97.23152154287118,36.0,2.7777777777777777,85.87042638888889,7.859808055555555,14.294351388888888,1769.583929,6.360205555555556,5.1825858333333334,1.5538008333333333,14.294351388888888,1.5538008333333333,94.33149352760736,17.808926196319018,11.944692576687116,-8.46106713871846,-9.949118140763462,2.349658812201773,0.003116818397960489,0.0057302139408229,0.0094398261837037,0.027777777777777776
"Kuhns, Tegan",CU,Right,TEN_VOL,99.72862237175012,97.0,17.525773195876287,77.16005762886599,-6.252095979381443,-9.099071340206185,2549.243409237113,6.023702268041237,5.408333195876289,1.3488248453608247,-9.099071340206185,1.3488248453608247,94.33149352760736,17.808926196319018,11.944692576687116,-17.17143589874137,-24.061022175700458,-21.0437639168933,0.0036829611369592835,0.0038883046970989,0.0075667092185874,0.17525773195876287
"Kuhns, Tegan",FC,Right,TEN_VOL,96.51003164551214,53.0,7.547169811320755,89.97224773584905,11.402315471698113,1.8396371698113207,2420.590860188679,6.248799056603774,5.2507301886792455,1.472641886792453,1.8396371698113207,1.472641886792453,94.33149352760736,17.808926196319018,11.944692576687114,-4.359245791758294,-6.406610724620904,-10.105055406875794,0.00864562044404639,0.011293074699198,0.0075858975963126,0.07547169811320754
"Kuhns, Tegan",SL,Right,TEN_VOL,100.39480263539426,40.0,7.5,80.45844775,0.83656425,-6.1384799999999995,2458.765266575,5.8349975,5.3245245,1.428128,-6.1384799999999995,1.428128,94.33149352760736,17.808926196319018,11.944692576687116,-13.873045777607349,-16.97236194631902,-18.08317257668712,0.0077240400887696875,0.007413182025219,0.0078737585740861,0.075
"Leffew, Haiden",4S,Left,WAK_DEA,103.02477871031881,317.0,13.880126182965299,93.6026292721519,19.450579588607592,-11.88322819620253,2259.4956071044303,5.749613196202532,6.4036161708860755,-1.5892281329113924,11.88322819620253,1.5892281329113924,93.6026292721519,19.450579588607592,11.88322819620253,-2.7088036455253028e-15,2.611132126270305e-15,1.037145053384007e-15,0.005036430454797397,0.0028173875412249,0.0073362157238225,0.138801261829653
"Leffew, Haiden",CH,Left,WAK_DEA,103.42277695458023,82.0,18.29268292682927,82.38334792682926,3.8947160975609756,-13.663456707317074,1842.1185080487803,5.785300243902439,5.857357195121951,-2.439982317073171,13.663456707317074,2.439982317073171,93.6026292721519,19.450579588607592,11.88322819620253,-11.219281345322635,-15.555863491046615,1.7802285111145426,0.008961255892505324,0.0057302139408229,0.0094398261837037,0.18292682926829268
"Leffew, Haiden",CU,Left,WAK_DEA,99.20996182268763,161.0,13.043478260869565,81.76610149068323,-7.922218198757764,0.14506552795031055,2164.307865590062,5.533721863354037,6.091865403726708,-2.0629550310559006,-0.14506552795031055,2.0629550310559006,93.6026292721519,19.450579588607592,11.88322819620253,-11.836527781468671,-27.372797787365354,-12.02829372415284,0.0032905057811683834,0.0038883046970989003,0.0075667092185874,0.13043478260869565
"Leffew, Haiden",FC,Left,WAK_DEA,90.35487397559952,11.0,18.181818181818183,87.6726,7.036678181818181,-3.146271818181818,2223.8358365454546,5.9315536363636365,6.019868181818182,-2.1609127272727275,3.146271818181818,2.1609127272727275,93.6026292721519,19.450579588607592,11.88322819620253,-5.930029272151904,-12.41390140678941,-8.736956378020713,0.003976380866734853,0.011293074699198,0.007585897596312601,0.18181818181818182
"Leffew, Haiden",FS,Left,WAK_DEA,97.60034214571057,9.0,55.55555555555556,80.40592111111111,2.700522222222222,-5.98203,937.9378786666667,5.500185555555555,6.442545555555556,-1.314578888888889,5.98203,1.314578888888889,93.6026292721519,19.450579588607592,11.88322819620253,-13.196708161040792,-16.75005736638537,-5.901198196202531,0.0060488987098586,0.0084878725031761,0.0101638397697314,0.5555555555555556
"Leffew, Haiden",SI,Left,WAK_DEA,105.16530000042745,3.0,33.33333333333333,95.25231000000001,18.417266666666666,-14.513420000000002,2299.3590956666667,5.66497,6.148396666666667,-1.9051033333333336,14.513420000000002,1.9051033333333336,93.6026292721519,19.450579588607592,11.88322819620253,1.6496807278480976,-1.0333129219409258,2.63019180379747,0.0034908706169502666,-0.0002688599585534,0.0072788232536206,0.3333333333333333
"Leffew, Haiden",SL,Left,WAK_DEA,104.14619986417027,48.0,12.5,82.50513541666668,-4.16957,-1.2695812499999999,2170.232680229167,5.455316041666666,6.2346385416666665,-1.99958375,1.2695812499999999,1.99958375,93.6026292721519,19.450579588607592,11.88322819620253,-11.097493855485235,-23.620149588607593,-10.61364694620253,0.010677799698257488,0.007413182025219,0.0078737585740861,0.125
"Louck, Brady",4S,Left,FLO_SEM,103.38410757621317,132.0,8.333333333333332,90.57627424242423,20.895121590909092,-4.265163106060606,2115.744434113636,5.7496425757575755,5.742699318181818,-1.8653489393939393,4.265163106060606,1.8653489393939393,90.57627424242423,20.89512159090909,4.265163106060606,9.259152262248783e-15,-1.01602228314181e-15,1.2787014713071465e-16,0.005300041862397136,0.0028173875412249,0.0073362157238225,0.08333333333333333
"Louck, Brady",CH,Left,FLO_SEM,111.02059224241302,4.0,0.0,81.0283575,5.951105,-10.6799875,1080.2375862499998,5.633775,5.5219675,-2.3047375,10.6799875,2.3047375,90.57627424242423,20.89512159090909,4.265163106060606,-9.547916742424235,-14.944016590909092,6.414824393939394,0.01613346146180815,0.0057302139408229,0.0094398261837037,0.0
