PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate,pitcher_cape_team
20.0,2025-05-09,15:11:33.99,3.0,1.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Baldwin, Gavin",1000380515.0,Right,NIU_HUS,Undefined,1,Bottom,1,0,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.46998,-1.103375,4.46043,2001.769063,126.080068,10:15,5.59504,-2.72759,5.38946,-22.45281,13.00938,-16.05725,2.68657,0.12331,81.38374,-5.304857,1.616387,0.428602,74.57925,10.157635,171.45409,1279.817157,,,,113.8603,41.30355,171.17833,1.219377,9.50508,7.25721,2.34025,50.0,5.48084,-9.46205,-130.75019,-3.31162,16.21149,31.36407,-19.79643,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,cec33940-2d11-11f0-8a3d-83c784c07f66,87.9428,7.60634,,9.08624,,,,1.36309,2.5981,-0.19456,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:11:33.99,2025-05-09 20:11:33.991628800+00:00,2025-05-09 20:11:33.991628800+00:00,GroundBall,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,689b3cc0-1fab-4dfb-a5b3-9a596ed616bf,55.1078,-131.96975,15.68204,5.59464,-2.54186,-9.89822,2.72043,-10.09242,8.10575,23.723837,1.25334,-105.21971,9.83992,,,,,,,2.70727,18.06069,-16.69861,,,,,,,-0.18471,15.88745,-1.16691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,2025-05-10,Yarmouth-Dennis
21.0,2025-05-09,15:11:56.56,3.0,2.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Baldwin, Gavin",1000380515.0,Right,NIU_HUS,Undefined,1,Bottom,1,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.87847,-0.363035,3.476523,2239.121255,282.332903,3:30,5.35272,-3.05213,5.02149,-43.83707,0.72323,4.97906,1.35641,0.64753,73.09275,-8.35301,4.353995,0.480447,,,,,,,,,,,,-1.18217,0.92547,2.71459,50.0,5.28288,-7.39377,-118.20275,-2.34959,-1.61705,29.48491,-30.90811,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,dc335150-2d11-11f0-8a3d-83c784c07f66,78.45287,,,8.78571,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:11:56.56,2025-05-09 20:11:56.563916800+00:00,2025-05-09 20:11:56.563916800+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,224a9303-823e-470b-9391-113387fc97f6,55.47487,-119.56062,14.74246,5.35831,-0.92618,-15.45406,3.05338,-7.31929,-0.80853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
22.0,2025-05-09,15:12:17.47,3.0,3.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Baldwin, Gavin",1000380515.0,Right,NIU_HUS,Undefined,1,Bottom,1,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.42715,-1.164789,1.530865,2178.261769,285.468218,3:30,5.48237,-2.9731,5.11588,-44.13605,0.57988,4.42949,0.70656,-1.16152,72.9057,-9.214749,2.316005,0.481285,,,,,,,,,,,,-1.6174,1.30032,2.82551,50.0,5.33919,-3.34001,-117.69566,-4.00958,-2.20005,28.63233,-30.40531,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,e8999a80-2d11-11f0-8a3d-83c784c07f66,78.31623,,,8.52145,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:12:17.47,2025-05-09 20:12:17.479219200+00:00,2025-05-09 20:12:17.479219200+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,1dac4eb3-03bf-430b-95e7-b63720639e23,55.37705,-118.99657,14.31617,5.48998,-2.62812,-15.20266,2.97499,-3.24005,-1.10002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.57511,,,0.861914,,,,-4.1808,5.95307,4.30729,64.42719,4.99124,60.36324,-4.14465,86.5919,-8.23161,5.95619,8.6624,-11.35698,4.33123,69.87106,-5.68798,High,High,High,,,High,High,High,2025-05-10,Yarmouth-Dennis
23.0,2025-05-09,15:12:40.71,3.0,4.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Baldwin, Gavin",1000380515.0,Right,NIU_HUS,Undefined,1,Bottom,1,1,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,FieldersChoice,2,0,,86.28792,-0.338395,3.332274,1520.900446,79.847408,8:45,5.37016,-3.07977,6.01634,-39.77608,-1.55406,-16.8206,1.74149,-1.39128,77.50185,-7.713353,0.306487,0.444968,99.23714,4.465281,-4.519512,1157.310676,,,,86.13162,83.93384,-4.80451,0.643391,9.80796,-0.26874,2.82743,50.0,5.32221,-6.5895,-124.9815,-2.09605,15.14529,30.76131,-32.58903,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,f69b4430-2d11-11f0-8a3d-83c784c07f66,84.70829,3.11939,,8.78607,,,,1.24445,1.728,1.38809,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:12:40.71,2025-05-09 20:12:40.710400+00:00,2025-05-09 20:12:40.710400+00:00,GroundBall,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,a67c17a7-fcc1-45b2-9953-c718c22ee39f,54.48172,-126.07974,15.38065,5.37628,-0.93255,-16.29451,3.07234,-7.13022,7.57264,42.510747,1.28293,143.84468,-19.41777,,,,,,,1.76427,10.56637,-20.76582,,,,,,,1.40105,-11.70927,-2.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-05-10,Yarmouth-Dennis
40.0,2025-05-09,15:23:29.70,1.0,1.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Gauthier, J.P.",811782.0,Right,NIU_HUS,Undefined,2,Bottom,0,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.1484,0.333253,3.654618,2161.142322,297.275645,4:00,5.39262,-3.11641,5.51961,-46.03101,-0.77583,4.82276,1.86893,0.70712,72.1413,-8.10833,4.51185,0.484179,,,,,,,,,,,,-1.16386,-0.05898,2.79451,50.0,5.39102,-7.59503,-115.90555,-0.87895,-1.54434,26.62581,-32.25231,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,7967f510-2d13-11f0-8a3d-83c784c07f66,77.84822,,,8.0071,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:23:29.70,2025-05-09 20:23:29.700147200+00:00,2025-05-09 20:23:29.700147200+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,27bce17c-5045-4e4d-a5e8-686723d52e90,54.97765,-117.04343,13.3129,5.39913,0.49938,-16.12616,3.11768,-7.52903,-0.77217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
41.0,2025-05-09,15:23:44.85,1.0,2.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Gauthier, J.P.",811782.0,Right,NIU_HUS,Undefined,2,Bottom,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.06171,0.414394,1.077,2251.725274,314.815793,4:30,5.54628,-3.023,5.3941,-49.89109,-4.81382,6.46126,1.77713,-1.47511,72.61102,-8.685565,2.228028,0.483226,,,,,,,,,,,,-2.86666,-1.99547,2.92233,50.0,5.54877,-2.45009,-116.05398,-0.93088,-3.84501,25.06822,-34.85054,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,825ee110-2d13-11f0-8a3d-83c784c07f66,78.00168,,,7.45069,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:23:44.85,2025-05-09 20:23:44.853708800+00:00,2025-05-09 20:23:44.853708800+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,886bd621-1eda-49ab-8565-52fcb90100d8,55.10295,-117.15106,12.53411,5.55613,0.5943,-17.42527,3.02588,-2.28182,-1.92251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
42.0,2025-05-09,15:24:00.84,1.0,3.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Gauthier, J.P.",811782.0,Right,NIU_HUS,Undefined,2,Bottom,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.10799,-0.636315,2.865415,2068.931418,119.568214,10:00,5.44893,-2.97999,5.54738,-25.5999,10.2969,-15.58158,2.7202,-1.5985,80.09556,-5.442116,0.089317,0.43122,,,,,,,,,,,,8.81245,5.84252,2.74202,50.0,5.37741,-5.79154,-130.27476,-2.3446,14.71438,34.60912,-22.4186,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,8be53bd0-2d13-11f0-8a3d-83c784c07f66,87.40878,,,10.01243,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:24:00.84,2025-05-09 20:24:00.840140800+00:00,2025-05-09 20:24:00.840140800+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,6b586c34-3468-4ab6-b7c0-0fbf4d4300e9,54.94564,-131.58207,17.30456,5.44998,-1.49777,-11.2093,2.97128,-6.34735,7.35719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
43.0,2025-05-09,15:24:17.71,1.0,4.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Gauthier, J.P.",811782.0,Right,NIU_HUS,Undefined,2,Bottom,0,2,1,Fastball,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,90.4234,-0.478983,4.022858,2024.42967,124.224195,10:15,5.52845,-2.89473,5.48382,-25.64568,9.92741,-12.57434,2.94206,-0.17259,80.84728,-5.269358,1.790147,0.429272,102.33307,21.069016,-18.276166,2028.157617,102.85622,37.3037,-38.994,337.12564,324.95185,-25.953365,3.630878,7.7389,5.54603,2.55043,50.0,5.46936,-8.62055,-130.69467,-2.0075,13.0869,33.2729,-22.79539,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,95fb0550-2d13-11f0-8a3d-83c784c07f66,87.80557,47.02543,,9.57612,,,,1.88184,3.01376,0.16284,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:24:17.71,2025-05-09 20:24:17.719910400+00:00,2025-05-09 20:24:17.719910400+00:00,LineDrive,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,0061b916-bcdd-422f-9509-ca213428d617,55.01263,-131.96464,16.63645,5.52938,-1.13743,-11.3977,2.889,-9.12005,6.54345,130.110546,1.88137,133.00378,-25.94538,6.45618,-1.60106,0.3844,-0.08027,0.01068,-0.00059,3.01408,53.9463,-17.84361,0.7024,0.16494,-0.10816,0.02975,-0.00358,0.00013,0.16302,-43.92622,-1.7398,2.02879,-0.71587,0.16319,-0.02424,0.00204,-8e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-05-10,Yarmouth-Dennis
44.0,2025-05-09,15:24:55.63,2.0,1.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Couchman, Will",1000270848.0,Left,NIU_HUS,Undefined,2,Bottom,1,0,0,Fastball,Sinker,HitByPitch,Undefined,Undefined,Undefined,0,0,,90.0443,-0.117059,2.774595,1931.393041,118.909602,10:00,5.61316,-3.11928,5.38095,-25.43293,10.63938,-16.66969,3.38389,-1.90548,80.17092,-4.879016,-0.186003,0.432273,,,,,,,,,,,,9.50882,5.76315,2.88364,50.0,5.58521,-5.57016,-130.27626,-1.17094,15.8871,34.46106,-22.54511,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,ac848580-2d13-11f0-8a3d-83c784c07f66,87.19588,,,9.87338,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:24:55.63,2025-05-09 20:24:55.631257600+00:00,2025-05-09 20:24:55.631257600+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,8037ffb5-3258-4323-9fda-8aca80be924f,55.11734,-131.62295,17.23053,5.61376,-0.2899,-11.27255,3.11344,-6.19101,7.94355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
45.0,2025-05-09,15:25:34.61,3.0,1.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cohn, Cooper",1000301881.0,Right,NIU_HUS,Undefined,2,Bottom,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.89943,-1.410277,3.739745,1995.718685,125.328978,10:15,5.61192,-2.90403,5.85922,-22.26131,13.27973,-16.75497,2.44353,-0.82092,80.2592,-5.631501,0.740973,0.429078,,,,,,,,,,,,9.75252,7.66052,2.60958,50.0,5.48459,-7.74143,-129.97427,-3.91212,16.28706,33.2669,-19.38075,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,c3bd7f90-2d13-11f0-8a3d-83c784c07f66,87.84514,,,9.64023,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:25:34.61,2025-05-09 20:25:34.614067200+00:00,2025-05-09 20:25:34.614067200+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,617171f4-50ef-4edf-91f8-cc60f91bb7df,54.63461,-131.15513,16.63345,5.61125,-3.22417,-9.69037,2.89464,-8.31956,8.14353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
46.0,2025-05-09,15:25:53.19,3.0,2.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cohn, Cooper",1000301881.0,Right,NIU_HUS,Undefined,2,Bottom,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.05659,-1.453811,4.291616,1785.147617,84.840505,8:45,5.34761,-2.96763,6.1263,-38.27679,-0.09457,-16.64276,0.80992,-0.37997,77.75976,-8.544724,1.295268,0.444736,,,,,,,,,,,,10.08316,0.79831,2.64765,50.0,5.21631,-8.69486,-124.56772,-4.43075,15.54318,29.44447,-30.94345,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,cef22690-2d13-11f0-8a3d-83c784c07f66,84.75246,,,8.29683,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:25:53.19,2025-05-09 20:25:53.193779200+00:00,2025-05-09 20:25:53.193779200+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,29e146d2-1a3a-4676-bd50-717a5d5e10e8,54.37315,-125.59716,14.72223,5.35231,-3.34891,-15.47173,2.96114,-9.23828,7.77159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
47.0,2025-05-09,15:26:13.37,3.0,3.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cohn, Cooper",1000301881.0,Right,NIU_HUS,Undefined,2,Bottom,1,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.21875,0.087392,2.816551,2213.277924,308.189038,4:15,5.51144,-2.99691,5.17164,-45.38731,-0.5137,2.93917,1.81151,-0.09932,72.59868,-8.208881,3.336717,0.482133,,,,,,,,,,,,-0.42236,0.26213,2.73213,50.0,5.48557,-5.90062,-117.35632,-1.46527,-0.57137,28.40172,-31.81943,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,dad62060-2d13-11f0-8a3d-83c784c07f66,78.1785,,,8.62007,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:26:13.37,2025-05-09 20:26:13.372928+00:00,2025-05-09 20:26:13.372928+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,714b20fc-9106-4595-85a9-3150726b5382,55.32247,-118.63743,14.20086,5.51929,-0.02999,-15.90972,2.9977,-5.87484,-0.28569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
48.0,2025-05-09,15:26:31.40,3.0,4.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cohn, Cooper",1000301881.0,Right,NIU_HUS,Undefined,2,Bottom,1,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.88996,-1.400439,3.506119,2137.786809,238.440021,2:00,5.46432,-3.22074,5.15836,-41.4388,2.26378,1.08984,0.69015,0.17447,74.20975,-8.933514,3.698829,0.4758,,,,,,,,,,,,0.61398,1.99138,2.89216,50.0,5.30163,-7.30016,-118.40695,-4.38352,0.85581,26.44245,-29.39828,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,e5b0c080-2d13-11f0-8a3d-83c784c07f66,79.219,,,7.68021,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:26:31.40,2025-05-09 20:26:31.407360+00:00,2025-05-09 20:26:31.407360+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,22f72fdd-6fb6-4896-b982-2ce16a23d40b,55.33975,-119.59347,13.22122,5.46873,-3.06436,-14.69914,3.22059,-7.33856,0.42791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
49.0,2025-05-09,15:26:52.84,3.0,5.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cohn, Cooper",1000301881.0,Right,NIU_HUS,Undefined,2,Bottom,1,2,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.68573,-1.592737,4.93918,2093.00681,108.328565,9:30,5.35945,-2.91219,5.8887,-27.65694,8.12682,-20.23481,1.5699,-0.00082,80.10933,-6.774792,1.321326,0.430541,99.13566,-2.197493,-4.683173,,,,,25.77988,25.36073,-4.397478,0.168596,12.13072,5.10654,2.52506,50.0,5.21488,-10.3259,-129.52611,-4.54509,20.08872,33.40975,-23.71753,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,f26cf1e0-2d13-11f0-8a3d-83c784c07f66,87.54672,1.61994,,9.57641,,,,1.97712,1.61994,0.00562,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:26:52.84,2025-05-09 20:26:52.843468800+00:00,2025-05-09 20:26:52.843468800+00:00,GroundBall,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,e84e90c4-f2ee-49fe-be16-952ac38359a1,54.60888,-130.70951,16.70488,5.36099,-3.70499,-11.85876,2.90341,-11.03746,10.04436,8.515286,1.97801,144.73682,-23.81552,,,,,,,1.62089,-5.65006,-23.54465,,,,,,,0.00564,-11.86407,0.62974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-05-10,Yarmouth-Dennis
50.0,2025-05-09,15:27:29.33,4.0,1.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Loyd, Benjamin",1000093769.0,Left,NIU_HUS,Undefined,2,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.57542,1.070724,1.445719,2252.670435,200.695109,12:45,5.7523,-3.0378,5.07618,-38.24203,5.93508,1.61543,3.5753,-1.53999,73.20737,-5.959418,1.731194,0.478377,,,,,,,,,,,,-0.30681,3.1111,2.89944,50.0,5.82441,-3.05017,-118.01396,0.83006,-0.42423,26.55168,-27.87225,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,08293700-2d14-11f0-8a3d-83c784c07f66,78.79238,,,8.36805,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:27:29.33,2025-05-09 20:27:29.332787200+00:00,2025-05-09 20:27:29.332787200+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,32dd32ef-32b5-46ad-8829-4e9407bea5a9,55.41668,-119.22642,13.27584,5.75744,2.10282,-13.93613,3.03828,-3.0308,-0.21212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
51.0,2025-05-09,15:27:46.65,4.0,2.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Loyd, Benjamin",1000093769.0,Left,NIU_HUS,Undefined,2,Bottom,2,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.74356,-1.544657,5.350938,2086.819697,124.589588,10:15,5.60277,-2.95539,6.01601,-23.09324,12.28481,-15.87469,2.24088,0.69284,80.58102,-5.908103,2.511825,0.428093,,,,,,,,,,,,9.9052,7.20374,2.5433,50.0,5.46873,-11.46188,-129.60682,-4.2353,16.54907,31.58144,-20.13844,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,127d6910-2d14-11f0-8a3d-83c784c07f66,88.04725,,,9.16254,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:27:46.65,2025-05-09 20:27:46.650163200+00:00,2025-05-09 20:27:46.650163200+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,88369cf2-a340-4f6d-9475-633712e54dda,54.48063,-130.69406,15.79072,5.6026,-3.542,-10.06922,2.9477,-12.03161,8.27453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
52.0,2025-05-09,15:28:04.71,4.0,3.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Loyd, Benjamin",1000093769.0,Left,NIU_HUS,Undefined,2,Bottom,2,1,1,Fastball,Sinker,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,89.76869,-0.751866,5.138983,2047.189816,113.001512,9:45,5.50132,-3.11594,5.81771,-26.56974,8.76465,-17.69367,2.58524,0.20054,81.12971,-5.709014,1.983793,0.427829,93.99062,6.65581,-72.318963,5231.236281,,,,129.57067,114.01451,-78.402572,1.182044,10.58981,5.06937,2.7048,50.0,5.42393,-10.90154,-129.7866,-2.61775,17.87549,29.79422,-23.61699,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,1d46a410-2d14-11f0-8a3d-83c784c07f66,88.10164,6.3522,,8.63898,,,,0.28252,2.28848,0.28732,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:28:04.71,2025-05-09 20:28:04.719769600+00:00,2025-05-09 20:28:04.719769600+00:00,GroundBall,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,f6394efc-c65b-4442-9fad-97c76611263b,54.6803,-130.85661,14.89711,5.50271,-1.76958,-11.8085,3.10784,-11.54351,8.93774,,0.28252,41.58663,-22.15082,6.09768,-1.84953,0.82122,-0.47213,0.18673,-0.02919,2.28848,15.97746,-16.16715,0.95298,0.0091,-0.22831,0.22728,-0.10402,0.01711,0.28732,-130.45555,23.9865,-4.97426,1.08421,-0.21187,0.01571,0.00989,-0.00266,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,2025-05-10,Yarmouth-Dennis
